#,6,21,33,16,4,23,35,14,2,0,28,9,26,30,11,7,20,32,17,5,22,34,15,3,24,36,13,1,37,27,10,25,29,12,8,19,31,18
2939,2,2,,,,1,1,1,,2,1,,,,2,1,1,,,1,1,,3,1,3,1,1,1,2,2,,,1,1,1,1,2,2
2940,1,1,1,,2,1,,,2,1,,1,1,1,,3,1,1,,1,2,1,1,3,2,,,1,1,2,1,,2,,1,1,2,
2941,,,,2,2,,2,1,1,,1,2,,,2,1,2,1,2,1,1,1,,,,,2,,2,1,4,1,1,1,,2,,2
2942,1,2,1,1,,,,1,,5,1,,1,4,1,1,3,,1,,1,,1,2,,2,,,,2,1,,2,2,1,1,,
2943,,1,1,1,,3,,1,,3,1,2,1,,1,4,,2,1,1,,1,1,1,2,1,,2,2,1,1,1,,1,1,,,
2944,1,,2,,1,3,1,2,1,,2,1,1,1,1,1,,,1,3,,2,1,1,3,,,,3,1,,1,,2,,,1,1
2945,2,3,,2,,1,,1,1,,1,2,2,2,,1,1,2,1,1,,,,1,,2,2,1,1,,1,,1,2,1,1,1,1
2946,1,2,2,3,1,3,,,2,,1,1,,,2,1,,2,2,1,1,,,1,,1,1,,,1,2,1,1,1,,2,,2
2947,3,2,1,1,,1,,,2,1,1,2,,2,3,,1,,,2,1,,1,,,1,1,1,1,3,,2,2,1,,1,,1
2948,1,1,1,,3,2,,1,2,,,1,,1,,1,3,,1,4,,1,1,,1,1,1,3,1,1,2,1,,,1,,1,1
2949,1,1,1,,1,2,1,,2,2,3,,1,,,,1,2,,,3,,1,2,,,,1,3,1,1,1,3,1,,2,,1
2950,,,1,2,1,,2,1,1,1,,1,1,2,3,2,1,1,,,1,,3,,1,1,,,,3,1,,2,2,1,2,,1
2951,1,,1,3,,2,1,,1,2,2,,,,1,1,2,3,,1,,1,3,,,1,1,,,,2,2,1,3,,2,,1
2952,1,,2,,,3,1,,,1,,2,1,1,3,,3,1,,,2,2,,1,,1,1,3,,2,,,2,2,2,,,1
2953,1,2,2,,2,1,,3,,2,,,,,1,2,,2,2,1,,3,,3,1,1,2,,,1,2,2,1,,,,1,
2954,,,2,,2,2,1,,1,2,,2,,2,1,,1,1,,1,1,1,2,1,2,,1,2,2,1,3,,3,,,1,,
2955,1,3,2,1,1,,1,1,2,1,1,1,1,,,1,1,,2,,1,1,,,2,,,,,1,1,2,2,2,1,3,2,
2956,,1,,1,1,2,,2,1,,1,1,1,1,,1,,,,2,,1,2,1,,2,2,1,1,6,,1,,2,1,,2,1
2957,2,2,1,,,,1,1,2,2,,,,2,2,1,,2,3,,,2,,,,3,1,,,3,1,2,,,2,1,2,
2958,,,2,1,1,1,,1,3,,,1,1,2,1,,,1,,,,1,1,3,2,,2,3,1,,,1,2,2,,3,1,1
2959,2,1,1,1,,1,1,1,1,,,,2,,,2,3,3,1,2,,,2,2,,1,,2,1,1,2,,1,2,,1,1,
2960,1,1,1,1,,1,1,1,2,1,,2,1,1,,,1,1,,2,3,,,,1,1,2,2,2,1,,1,3,2,,,1,1
2961,1,2,2,,,2,,1,,1,1,1,1,,,3,,1,1,1,,1,,2,1,,2,,1,,3,3,2,1,1,,2,1
2962,,,,1,1,1,2,2,1,2,1,,1,,,,2,1,1,2,,2,,3,1,1,,1,3,1,,3,1,,2,1,,1
2963,1,2,1,,1,1,2,1,1,,,,3,1,1,1,,,1,1,2,2,,2,1,,2,3,,,,1,,2,4,1,,
2964,1,2,,,,1,1,2,1,,1,1,,1,2,2,1,,3,,2,1,,,,,3,,1,3,3,3,,1,1,,,1
2965,,1,,,,,,3,,3,3,,1,1,3,1,1,,1,2,2,2,1,2,,1,,,2,1,2,1,,1,,2,,1
2966,1,,,2,2,1,,,,,,2,2,,,1,1,1,2,1,3,1,3,,2,1,,1,1,1,3,,,2,1,1,1,1
2967,,,,2,1,5,2,,4,1,,3,,1,,3,,1,1,1,1,,,1,,,2,1,,1,1,,2,,1,,3,
2968,2,,1,1,1,2,,1,1,1,1,3,,,,2,,2,2,,1,1,1,3,1,1,,,1,1,,,1,1,,2,1,3
2969,,,,,4,1,,,,2,2,1,1,1,,3,1,1,,,1,3,1,2,,3,2,,,1,1,1,,1,3,1,1,
2970,2,2,2,1,1,1,,,,,2,1,,1,,,1,1,2,2,1,1,,,1,1,2,2,,1,3,,,1,,4,,2
2971,1,,1,,3,,1,1,5,,3,1,1,1,,1,,,,,1,2,,1,5,2,1,,1,1,,1,,2,,2,,
2972,1,1,,,2,1,,3,1,3,2,2,2,,,,1,,,2,,,1,3,1,,3,,2,,1,2,,,,2,,2
2973,,,3,2,1,1,2,,,2,1,,3,1,,2,3,1,2,3,1,1,2,1,,,2,,,,2,,,,1,1,,
2974,1,4,,,,,1,1,1,2,2,1,2,2,1,1,2,,,,1,2,2,,,1,2,,,,1,2,1,2,1,1,,1
2975,,1,1,3,,,1,2,1,2,,,2,,3,1,,,3,,3,3,,,,1,1,3,,2,,2,,,2,,,1
2976,,1,3,,1,3,1,,3,,2,,,,1,1,1,,1,1,,,2,,2,2,,,2,2,3,1,1,2,,1,1,
2977,1,2,2,2,1,,1,1,1,2,1,,,2,2,,1,,2,3,1,,1,,,1,,2,,1,,4,,2,2,,,
2978,1,1,1,,,,1,3,1,1,1,1,,,,4,,2,1,1,2,1,1,,,1,,2,1,,1,,3,1,2,1,1,2
2979,,,1,,,1,1,3,1,2,1,1,,2,2,1,,,1,2,,4,1,,,,2,1,,2,1,1,2,,,2,1,2
2980,2,2,,,1,2,3,1,1,,,,1,1,,1,2,,1,3,3,1,2,1,,1,,1,1,,1,2,,,1,,2,1
2981,,,1,2,2,,1,,2,1,,1,2,,3,4,,,1,2,,1,1,,2,2,2,,3,,,,,1,2,1,1,
2982,1,2,,2,,1,1,2,,1,,1,1,1,1,3,4,,2,1,1,1,5,,,2,2,,,,,,,2,,1,,
2983,,,,,2,1,,1,3,1,,1,,,2,2,1,2,,,,1,,,,,1,3,1,,1,2,2,3,3,2,1,2
2984,2,1,1,1,,1,1,,,,2,,2,,1,,3,,2,1,,1,1,1,,,1,2,1,2,2,4,2,,1,1,1,
2985,2,2,3,2,,1,,1,1,1,,4,1,,1,,,2,,1,,2,,1,1,1,1,1,,,,1,,3,1,2,2,
2986,2,1,,2,,,,,1,2,2,,,,1,1,2,1,1,1,1,2,1,,1,1,,1,1,,2,1,1,4,,1,,4
2987,1,,,1,1,,,,4,,1,1,1,2,3,1,1,,1,,1,,3,,3,1,,1,1,,3,,,2,,2,,3
2988,2,,1,1,2,1,1,,2,,1,1,,1,1,1,2,,1,,1,2,1,1,1,1,2,2,,1,,1,1,2,2,,1,1
2989,1,1,4,2,,,2,,1,1,1,,1,,1,3,1,2,2,,,,1,1,,,,3,,,2,,1,1,1,2,1,2
2990,1,,1,,,1,1,2,,1,,,2,1,1,1,2,,2,2,,2,,3,1,1,2,2,,1,,1,1,1,2,,1,2
2991,1,1,,1,2,2,2,2,,,1,1,,1,,1,1,1,2,1,1,1,,2,,1,1,1,1,,1,,3,3,,1,1,1
2992,1,1,1,,1,1,1,2,1,1,1,1,,3,1,,2,4,1,1,2,1,2,,,1,,,,2,1,1,,,1,1,,2
2993,2,1,1,1,1,,,1,1,1,,,1,1,,1,,,2,,2,,2,2,,,4,,,3,2,,2,1,1,1,3,1
2994,,,1,1,1,3,3,,1,,1,1,,2,1,2,,1,2,1,3,1,2,1,2,2,,,,,2,1,1,,,1,,1
2995,,2,1,,2,1,,,,2,,2,1,1,1,,1,,,1,3,,3,1,,3,1,1,3,,1,2,1,,,1,,3
2996,2,2,1,,1,2,,1,1,1,2,,2,,,1,3,,2,1,,1,2,2,1,3,,,1,2,,,,1,1,,1,1
2997,,,1,,,1,,,2,3,1,2,3,1,,1,1,1,,1,2,,1,1,,1,1,,2,1,2,1,1,1,2,2,2,
2998,2,2,,,,,1,1,,2,,2,1,,1,1,,2,2,3,,,1,1,2,,1,1,,3,1,1,1,,1,2,1,2
2999,1,1,3,3,2,,,,2,,,1,1,2,,4,1,2,1,1,2,,,,,,1,1,1,1,1,1,1,3,,1,,
3000,2,1,3,,2,3,1,1,1,1,1,1,,,1,1,,1,,1,,,,1,1,1,,1,1,1,1,1,1,2,,,3,3
3001,4,,2,1,,,1,1,,2,1,1,1,,1,2,4,3,1,,1,,,1,,1,,1,2,2,1,1,1,,1,,,1
3002,,,,2,,,2,2,1,1,1,1,,3,,3,1,2,,1,2,2,2,1,1,,1,2,4,,,1,,,,,2,
3003,3,1,2,2,1,1,1,,2,,2,,,,2,,1,1,1,2,1,3,1,1,1,,1,2,,1,1,,1,,1,,2,
3004,1,,2,,1,,,2,2,1,3,,1,,,,2,3,,,2,2,2,,1,3,3,,,,3,2,1,,,,1,
3005,1,3,1,,1,2,,2,,1,1,,,2,2,,,,1,,2,2,1,2,2,2,,2,1,1,,,4,,1,1,,
3006,,3,3,,1,1,2,2,,,,1,1,1,,,,,3,,1,1,,,,1,2,2,2,,1,2,2,2,1,,1,2
3007,1,1,,,1,,4,,2,,1,2,,1,,,1,2,,1,2,1,1,,1,1,,3,1,,1,1,1,1,3,2,1,1
3008,,1,1,,1,,1,,1,,1,1,2,,4,,,1,2,2,1,1,1,,,1,1,1,3,1,1,,2,2,4,,1,
3009,1,,3,2,3,,1,1,1,2,,,,1,,,1,,1,1,1,,,,,2,,2,1,2,2,1,,3,,2,3,1
3010,1,1,1,2,1,,1,1,1,,,,3,,1,1,1,,2,1,2,1,1,1,1,,1,3,,1,1,2,,1,,2,1,2
3011,1,,1,2,2,1,1,2,1,,,1,2,2,1,2,2,,,1,1,2,1,1,,,,1,1,,2,2,,,2,1,1,1
3012,1,1,,3,,1,,,,2,2,1,,1,,4,1,2,1,3,1,3,2,,,,,1,,,2,,1,,2,1,,2
3013,1,,,1,2,2,2,2,3,1,1,,2,2,,2,,,1,2,1,,,,2,1,1,1,1,1,2,,,1,,1,1,1
3014,,2,2,3,1,,1,,1,,1,,,1,1,2,3,1,1,1,,,2,1,1,,,,4,1,1,1,1,1,2,2,,
3015,1,3,1,1,1,,,,1,1,,3,2,1,,1,,,2,,1,3,,,2,3,1,,1,1,2,1,2,,,1,2,
3016,,,,,2,,2,1,2,,1,,2,,2,1,3,1,1,3,2,,,,1,1,2,2,,1,2,1,,1,1,1,1,1
3017,,,1,3,,,2,1,2,2,1,1,1,,,,,2,1,1,4,2,1,,,,1,,2,2,1,,1,,,1,2,3
3018,1,,1,2,1,,2,,3,2,,2,3,,1,,1,1,,,3,2,,2,,,1,1,,,,3,2,,1,2,1,
3019,1,1,1,1,2,1,,1,2,,2,1,,,,2,2,2,1,3,,,1,1,,1,1,,1,1,1,1,,,1,2,2,2
3020,1,1,1,1,1,,3,2,2,,,1,2,1,2,,,,1,1,1,,1,,1,,,,1,2,1,,2,5,,2,1,1
3021,,2,3,2,1,,,1,,,,2,2,1,1,1,2,,1,,1,1,,,,1,,2,,2,,1,2,3,2,2,1,1
3022,1,1,,1,1,1,1,,3,3,,,1,,3,,,,1,1,2,2,,1,1,1,,,2,1,3,,2,4,,,,1
3023,2,1,2,1,,,1,1,,,,1,,1,3,,2,2,1,2,1,1,,2,,3,3,,,4,1,2,,,,1,,
3024,1,1,,1,,2,1,,1,1,1,,1,,2,2,,,2,2,1,1,,2,,,1,1,1,3,2,1,2,1,,3,,1
3025,3,,3,,2,,,,,2,,1,,,2,2,2,1,1,2,,1,4,1,,,,1,1,1,,,1,3,,1,1,2
3026,1,,,2,,1,3,,1,2,1,,1,2,,1,,,3,1,2,1,1,3,1,1,2,,,1,1,1,1,1,,1,1,1
3027,1,,2,,1,3,1,,1,,1,,1,1,1,2,,,1,,1,,,2,2,2,,3,,1,3,1,1,3,1,,1,1
3028,2,1,,,2,,,1,1,,,,2,1,1,3,1,1,2,3,,1,,1,3,1,2,1,,2,,,,1,1,,2,2
3029,2,1,,3,2,,1,,,1,3,2,1,1,,1,1,1,2,1,,1,1,1,,1,,1,,,1,,2,1,3,1,1,1
3030,,1,4,2,,3,1,1,,2,,,,2,,2,,,2,,1,2,2,,2,,,1,1,,1,,3,1,,3,1,
3031,2,,1,3,1,1,,1,,,2,,,,,2,,1,2,2,1,1,1,3,2,,,1,1,2,,,1,2,1,2,1,1
3032,1,2,2,2,1,2,,2,1,,1,3,1,1,,3,,,,,,,,1,,,1,3,,1,,2,4,1,,,1,2
3033,,1,,1,2,,,1,2,,,1,2,,2,2,1,,,1,1,,1,1,1,,4,2,,2,3,,,4,,,2,1
3034,2,1,2,1,,1,1,,2,,,2,2,,1,,1,1,,1,,,,2,1,,2,1,1,1,2,1,1,,2,1,2,3
3035,2,2,,1,,2,,2,,1,1,2,1,1,,,,,1,2,1,1,1,1,2,2,,1,,1,1,1,,1,1,4,2,
3036,2,1,,,,1,,,,2,,,2,,2,2,1,2,2,1,1,1,2,,2,1,1,4,1,3,1,2,,,,1,,
3037,2,,1,1,3,,,1,,,2,1,,,2,1,,1,1,1,1,3,1,2,,3,1,,1,,1,1,,2,2,,1,2
3038,1,,1,1,2,1,1,1,,1,2,,,,,1,,1,,5,1,,1,,1,2,2,2,1,,1,1,2,1,3,,,2
3039,1,1,,1,1,2,1,,,3,,2,1,1,3,4,,,,3,1,,2,1,1,,,,1,1,1,3,,1,,,,2
3040,1,,1,,2,3,,,,,,2,1,1,2,2,2,2,2,2,1,,,,1,1,3,,,,,1,1,,2,,3,2
3041,,2,1,1,,2,1,,,1,,,,4,1,2,2,1,1,1,4,2,1,2,,,1,1,1,,1,,,1,2,1,,1
3042,1,2,,1,,,,1,1,1,2,3,2,1,4,2,,2,1,1,1,1,1,1,1,,,1,1,,1,1,1,1,1,1,,
3043,1,,1,2,,1,1,,,1,,2,,,2,1,2,3,,4,,2,,2,2,1,3,,,,,,1,3,2,,1,
3044,,,2,1,3,1,,1,1,,1,,1,1,,,4,1,,7,,,,1,1,3,1,,,,1,1,1,2,,,,3
3045,1,1,1,1,3,,,,1,,1,2,1,1,1,2,1,2,2,2,,2,1,,,1,,2,,2,2,,,1,,3,1,
3046,2,1,1,2,1,,,,,1,1,1,1,,,,3,,1,1,1,1,2,2,2,1,3,1,1,1,1,1,2,1,,,,2
3047,3,,1,2,,,1,1,,1,2,,1,1,2,,,1,,,,1,1,3,3,2,1,1,1,1,1,2,2,,1,1,1,
3048,,2,1,,1,,,2,1,,3,2,,2,,2,1,,4,1,1,,4,2,2,,,,1,,2,1,,,1,2,,
3049,,1,1,,3,2,,1,1,,,2,1,,1,,3,2,2,,3,1,2,1,,2,,,1,3,1,2,,,,,1,1
3050,,1,1,1,1,,1,1,,,,2,1,1,2,1,,1,,1,1,,,,,4,1,1,3,4,2,,1,4,1,1,,
3051,1,2,1,3,,1,2,,2,3,,2,1,,1,,2,,,2,1,,1,1,2,,2,,,2,,,1,,1,1,,3
3052,,,1,1,,1,3,3,,1,,1,2,3,3,,,3,,2,,,,1,,,,1,2,2,1,3,1,2,,,,1
3053,,,,,2,1,,,2,1,,,1,1,2,1,1,1,2,,2,,,3,1,2,,1,2,4,,,2,,2,3,,1
3054,2,1,,1,4,,1,,,,1,3,,,,1,1,,1,2,1,2,2,1,2,1,,3,2,1,1,1,,,,,1,2
3055,2,1,2,2,,2,1,,1,,2,1,1,,2,1,1,1,1,1,2,2,,2,2,1,,1,1,2,,,1,,,,1,1
3056,3,1,1,,2,1,1,,1,,2,2,3,1,,1,1,,,,1,1,3,1,2,,,1,1,,3,1,1,2,,,,1
3057,4,,1,,,,2,,1,1,2,1,1,,,,,2,2,2,1,3,,,3,1,1,,,1,2,,2,,,2,1,2
3058,,,2,1,2,2,2,2,1,1,,,2,3,1,1,1,,1,1,2,,1,1,1,1,,1,,,1,1,,2,1,1,2,
3059,,,1,1,,,2,,1,,2,,1,2,,1,1,,2,5,,,,,,,3,,4,1,1,1,2,1,4,2,,
3060,,,,3,,3,1,1,1,1,,,1,,2,,1,,1,,1,1,3,1,1,1,1,2,1,1,,1,1,3,3,1,1,
3061,2,2,1,,,,1,,,1,2,2,2,2,,,,,3,2,1,,4,1,,3,,1,1,1,,,,2,2,,,2
3062,,1,2,1,,,1,1,,1,1,3,1,,,2,2,,2,,,1,,1,,,4,2,,1,1,2,,,3,1,3,1
3063,1,1,2,1,1,1,1,1,1,,2,,1,1,1,1,,1,1,,,1,2,2,,3,2,,1,,1,1,,2,,2,2,1
3064,2,2,2,,1,2,,,3,,,1,,,,1,,1,1,1,2,1,2,3,1,1,1,,,1,1,,,1,4,1,1,1
3065,,,,2,2,3,2,2,,1,,,1,1,2,,,,,,1,1,,1,2,2,2,1,1,1,,2,1,,2,1,2,2
3066,1,1,,,1,,,1,,1,1,,2,,1,3,1,2,1,,1,1,3,,1,2,2,1,,2,1,2,3,,1,,1,1
3067,1,2,4,,3,1,2,1,1,,,,,,,1,,1,,1,2,,3,2,1,1,,,2,,1,1,1,,1,,4,1
3068,1,1,1,,,3,1,1,1,,1,3,,1,1,2,,,1,,1,,,1,1,,,2,4,2,3,1,1,1,1,1,,1
3069,,2,1,1,1,,1,,1,1,2,,,,3,,2,1,,1,1,2,3,,1,1,,,2,1,,3,,,2,1,3,1
3070,1,,,3,,,2,,2,,1,,,2,1,,2,1,2,,,1,2,1,,1,,2,1,,4,2,1,1,1,2,1,1
3071,2,1,2,2,1,2,,,1,1,3,1,1,1,2,,,,1,,2,1,,,3,,1,2,1,,,3,,,1,1,1,1
3072,,2,2,,1,2,,,4,2,3,1,2,,,,,1,,1,,1,1,1,1,1,,4,,,,,,1,3,1,1,2
3073,1,,,1,,3,1,1,1,,1,,1,2,1,3,1,1,,1,,,2,2,1,1,2,,2,2,2,,,1,1,1,1,1
3074,1,2,,,1,2,1,,,2,2,1,1,1,,2,,,2,,,1,2,2,1,1,1,,3,1,1,,,3,,,2,2
3075,1,1,2,2,1,,1,,1,,2,3,1,,2,1,,1,,1,,2,1,1,2,1,1,,2,1,2,,1,,1,2,,1
3076,1,,,,,2,2,3,1,1,2,2,,2,1,3,2,1,2,,,2,,,1,1,1,1,2,1,,,2,,,,2,
3077,3,2,1,,2,1,,1,1,1,1,2,1,1,1,,1,2,1,1,,,,1,1,,1,1,1,1,2,1,1,,2,,1,2
3078,1,2,2,1,1,,2,,,1,2,,2,1,,,2,3,,1,1,3,,,,1,,,1,1,,1,2,,2,3,,2
3079,,1,1,,2,2,1,,2,1,1,,1,,3,2,2,2,2,2,1,,,1,1,,2,2,1,,1,,1,,1,,2,
3080,1,,,1,2,2,,2,,,,1,,1,1,1,2,1,2,,3,2,1,1,2,1,,,,1,2,,3,1,2,1,1,
3081,1,1,,,1,1,2,,1,,2,,,1,,2,,1,1,1,2,1,1,1,2,2,,1,2,1,,3,,2,2,1,2,
3082,1,2,2,3,1,,1,,,1,1,,3,1,2,,1,,2,2,1,3,1,,,,,,,2,2,,2,1,,,3,
3083,,1,2,1,,1,,1,1,2,1,4,,3,1,,1,,1,1,,1,,,,1,1,4,,1,,1,1,1,2,,,4
3084,3,1,1,1,,2,1,2,,,,1,2,1,,1,2,1,,1,2,3,,3,1,,2,,1,1,1,,2,,,1,1,
3085,,,1,1,,2,1,1,1,3,3,1,2,1,2,1,1,1,2,,1,,,2,,,1,3,,,2,,1,2,,,1,1
3086,4,1,2,2,,2,,1,,1,,4,1,2,2,1,1,,3,,,,2,1,1,1,,1,,1,1,,,2,,1,,
3087,,,2,1,,3,,2,,,1,,,2,1,1,2,2,3,,,,2,2,1,1,1,2,2,,2,,3,1,,,,1
3088,1,,1,1,,3,,,,3,1,1,2,1,1,,2,2,1,1,1,1,,,1,2,,,3,,3,2,1,1,,1,,1
3089,,1,,,1,2,,3,,,2,2,3,1,2,,1,,,3,1,1,,1,1,2,,3,1,1,1,,1,,,1,2,1
3090,1,1,1,,2,,,,1,2,1,2,1,1,,,2,1,1,,2,,2,1,2,1,,,,1,4,3,,1,,1,2,1
3091,2,1,2,,,,1,1,3,1,,1,2,3,,,,,4,,1,1,2,1,2,,1,1,,1,1,2,,,2,,1,1
3092,,1,2,,1,2,1,,,1,2,2,1,,,1,,1,2,3,1,1,,1,2,,3,1,,1,2,1,2,2,,,1,
3093,,,,4,2,,1,2,,3,2,1,2,1,1,3,1,2,,1,2,2,,,,,,1,1,1,1,,3,,,,,1
3094,1,1,,2,2,1,1,1,,1,1,,,3,2,1,,1,1,1,,,1,,2,1,,,2,1,,1,3,3,,1,2,1
3095,,3,,1,2,2,1,,1,,,1,1,,,,1,4,,1,1,2,1,,2,3,,,2,1,,,3,3,,2,,
3096,1,,,,1,1,,1,1,,,1,1,3,1,,,3,2,2,2,,2,,,,,2,1,1,2,2,3,3,,1,1,
3097,4,1,1,2,,,,,1,1,1,2,1,1,,,1,2,3,,,,,,,2,,5,1,,,1,1,1,,1,2,3
3098,,,,,2,3,,,,1,,1,2,1,1,,2,,1,2,,1,,2,1,5,2,1,1,,,3,1,2,1,,,2
3099,,2,1,1,,2,2,1,,1,,1,1,1,4,2,,,1,2,,2,1,3,1,,1,1,1,,2,,1,,1,1,1,
3100,1,3,,1,2,,2,1,1,2,2,3,1,1,,,1,,2,,,,,,1,1,1,1,3,1,,,1,1,1,2,1,1
3101,2,,2,3,1,,1,2,2,,3,1,4,,2,,1,1,1,1,1,2,,,,2,,,3,,1,,,,,,2,
3102,,1,2,2,1,1,1,,,2,2,,1,,2,2,1,1,,,1,2,,1,,1,3,,2,1,,,2,2,,2,1,1
3103,,4,,1,1,,1,,2,1,1,3,1,,2,1,,1,2,2,3,,1,,,,,2,,,1,1,1,3,1,1,1,
3104,2,,1,,,1,1,3,,3,,2,1,1,,1,,2,,,1,1,1,2,1,1,3,,1,,1,1,,,3,2,1,1
3105,2,2,,2,,,,3,2,,,,1,,,1,2,2,1,2,1,,,1,,1,,1,4,,,1,1,3,2,,3,
3106,,,1,2,1,1,1,,,2,,,1,2,1,1,,1,1,,1,2,,2,,,1,1,2,4,,,2,,1,4,2,1
3107,1,1,1,1,2,2,,,1,1,1,,,2,2,,1,2,,1,,,,2,,1,2,4,1,,2,1,4,,,2,,
3108,2,2,1,2,2,1,,,3,2,1,2,2,,,,2,1,1,,2,,,,1,,1,1,1,4,,,,,,1,1,2
3109,1,1,,2,,1,2,3,,,1,1,2,3,2,,1,,1,1,,2,1,,,1,,1,1,1,2,,2,1,3,,,1
3110,,1,1,2,,1,1,,1,2,,1,1,1,1,1,1,1,,,2,4,1,,4,,1,2,,,1,2,1,1,1,1,1,
3111,,,1,,2,,3,2,,,,4,2,,1,,1,,1,2,,1,1,,1,1,,1,1,1,,2,1,1,5,1,1,1
3112,1,2,,,3,2,1,2,,1,1,,,1,2,2,1,1,1,1,,1,2,,1,1,,,1,1,2,1,,3,1,1,1,
3113,1,1,1,1,,1,,2,1,,,1,1,1,3,1,,1,1,4,2,,1,,,1,2,2,2,,,1,1,1,2,,,2
3114,2,2,,2,2,,1,,,,,1,2,,1,2,1,1,,1,1,2,2,,,,,2,2,,,2,2,1,2,1,2,1
3115,,,1,,2,1,1,1,2,1,4,,1,1,,1,1,3,1,,1,,3,3,,1,,2,,1,1,1,1,,1,,1,1
3116,2,2,3,,,1,1,1,,3,2,,,1,3,1,,,,1,,1,1,1,,,1,2,,,2,1,1,1,,2,3,1
3117,,1,,,5,,,1,1,,1,2,1,,1,4,1,2,,3,,1,,2,2,,1,1,,2,3,,,1,,2,,
3118,1,,,,,,,,1,,1,,1,2,,2,1,3,1,1,2,1,,3,1,1,1,,,1,1,2,1,1,2,2,3,2
3119,,2,2,2,,1,,1,2,,1,,2,,,1,1,2,,2,2,1,,2,1,,1,2,1,,,2,1,,2,3,1,
3120,1,2,2,1,,2,1,,1,2,1,1,1,2,1,,,3,1,1,,1,1,1,2,1,,2,2,,1,,,1,,1,1,1
3121,,3,3,,1,2,1,1,2,1,1,,1,1,1,1,,2,2,1,1,,,,1,2,,1,1,1,,1,,1,3,1,,1
3122,2,,,,1,,2,1,,1,,3,2,,1,1,3,1,2,,2,,1,1,1,,2,1,,1,1,1,2,,1,1,2,1
3123,1,,1,,2,,,4,1,2,1,1,1,,1,,1,2,1,,2,1,1,,2,1,1,,,,,1,1,2,2,,3,2
3124,2,,2,3,,3,,,,1,1,,1,2,,,,2,,1,2,1,1,1,1,1,1,,2,1,,4,1,1,,1,2,
3125,,,1,1,,2,,,1,2,2,1,1,,1,,1,2,4,,,2,2,,,2,1,,2,2,3,2,1,,,1,,1
3126,,1,1,1,,1,1,2,1,1,,1,,2,1,2,4,,4,1,,,,1,,2,1,,2,,,3,,,2,1,2,
3127,1,1,1,,,,,,2,,1,3,,1,3,,1,1,2,2,,2,4,,,1,1,1,,2,,1,2,,2,2,1,
3128,,4,1,4,,,2,,2,,1,,1,,1,2,,1,1,2,2,2,,1,1,,,,,1,1,2,1,3,,1,,1
3129,1,2,1,,1,1,,1,1,,1,1,1,,,1,1,2,1,,1,,3,1,2,,1,,2,,2,1,3,,1,1,1,3
3130,,,,3,1,2,,1,3,,,2,1,,1,1,,,1,,1,2,3,2,1,2,1,1,1,,2,3,1,,1,,1,
3131,2,,1,,1,3,2,,1,,1,,,1,1,3,,2,1,,1,1,1,1,1,,1,,1,,1,1,2,1,1,3,2,1
3132,,,2,3,,3,1,,1,1,,1,1,4,2,,1,,,1,1,,,2,2,1,1,3,1,1,,,,,2,,2,1
3133,1,,,1,,1,,,1,2,,2,,1,1,2,2,2,1,1,1,2,2,2,1,,1,1,2,,,2,,,3,1,1,1
3134,,1,1,1,1,,1,1,1,,,2,,,,,2,1,2,2,,1,2,2,1,2,2,1,1,,3,1,,,1,2,2,1
3135,2,2,3,1,,,1,,,2,2,1,1,2,2,,,,2,1,1,,,1,1,2,1,1,1,2,1,,2,,2,,,1
3136,2,1,,,2,,,2,1,,2,1,,,,,2,,1,1,1,1,3,1,2,3,,2,,2,1,1,1,1,4,,,
3137,1,,,,1,1,,,1,1,2,2,1,2,1,,3,2,,1,1,,,1,1,2,,,3,1,,1,4,2,1,1,,1
3138,2,,1,2,1,,2,,1,2,,1,,,1,1,,2,1,,4,2,1,2,,1,,1,2,1,1,2,,2,,1,,1
3139,,1,,1,1,,2,,,,,1,2,2,,1,1,1,2,2,1,,2,,3,3,,2,1,,2,,2,1,2,1,,1
3140,1,1,1,1,1,,,1,2,2,1,3,,,,1,2,1,,1,2,,1,,,2,,1,,2,1,2,1,2,1,,3,1
3141,1,,1,,1,1,1,,1,1,,3,1,3,2,2,1,2,1,2,,1,,,,,2,1,,2,2,1,2,1,,1,1,
3142,2,2,,1,4,1,,,,,,2,1,,1,,4,,2,3,1,1,,2,1,,,1,,1,1,,2,3,1,,,1
3143,,,,,,1,2,3,1,2,3,1,1,2,,1,2,1,,1,1,,2,,2,,,2,1,2,1,,,1,4,,,1
3144,2,1,1,1,1,,2,1,1,2,2,1,1,1,2,,1,1,,,,1,,2,2,4,,,3,,1,,2,1,,,1,
3145,2,2,,,1,1,1,,,2,1,2,2,1,1,,2,3,2,,,1,,3,,,1,1,1,,2,,,1,2,2,1,
3146,1,,2,2,1,,,1,3,2,1,,,1,,,,1,,2,,3,,2,,,,3,1,1,,2,,2,1,4,,2
3147,,1,2,,1,1,2,,2,1,1,1,1,1,,,3,1,1,,1,1,1,1,1,2,1,,,1,2,1,3,,1,1,2,
3148,,,,2,,3,,3,1,1,,1,1,,1,,1,2,2,1,,1,1,1,1,4,,,,2,,2,2,,2,,3,
3149,1,,1,,1,1,1,,1,2,1,1,1,,1,3,2,3,,2,,,1,1,,2,,1,1,1,,2,2,,1,3,1,
3150,,1,,1,2,2,,1,,,1,1,,2,,4,,1,1,3,2,,1,1,1,,2,1,1,2,1,,,1,,1,3,1
3151,,2,1,,1,1,1,3,,,2,,,2,3,1,1,1,1,2,,1,1,,,1,2,,1,1,,1,1,2,1,,3,1
